id,total_days,avail_days,avail_rate
905550614727092831,365,139,0.38082191780821917
905593286536854555,365,159,0.43561643835616437
905605983611822824,365,136,0.3726027397260274
907110251824473533,365,225,0.6164383561643836
907498032332835939,365,181,0.4958904109589041
907513210444899182,365,87,0.23835616438356164
908207491928320671,365,46,0.12602739726027398
908368945165044148,365,178,0.4876712328767123
908684626081587334,365,179,0.4904109589041096
909111677186797564,365,354,0.9698630136986301
909444390450659565,365,168,0.4602739726027397
909705761384538452,365,344,0.9424657534246575
910054565873484864,365,265,0.726027397260274
910430450627650283,365,260,0.7123287671232876
910588130310122230,365,61,0.16712328767123288
911315797800647176,365,191,0.5232876712328767
911344141849720310,365,165,0.4520547945205479
912690145259224990,365,272,0.7452054794520548
912694659033920116,365,135,0.3698630136986301
912743466137776087,365,84,0.23013698630136986
912859569900622254,365,125,0.3424657534246575
913070040451759289,365,364,0.9972602739726028
913745315137688960,365,142,0.38904109589041097
914262059580346106,365,83,0.2273972602739726
914297258526572784,365,215,0.589041095890411
914354369038778974,365,0,0.0
914798790063539563,365,97,0.26575342465753427
914874460132082126,365,125,0.3424657534246575
915071410175081970,365,145,0.3972602739726027
915100924333356258,365,66,0.18082191780821918
916701586661050208,365,213,0.5835616438356165
917161009032015065,365,121,0.3315068493150685
917198602078933780,365,310,0.8493150684931506
917276958297661042,365,65,0.1780821917808219
917397004283969046,365,205,0.5616438356164384
917784379272109057,365,365,1.0
918313950722504072,365,31,0.08493150684931507
918342520298962655,365,122,0.33424657534246577
918396628537702770,365,171,0.4684931506849315
918399349266578632,365,220,0.6027397260273972
918563163592475882,365,180,0.4931506849315068
918729209161867930,365,153,0.4191780821917808
918767455277341358,365,173,0.473972602739726
918837327382771550,365,169,0.46301369863013697
918843779217261570,365,170,0.4657534246575342
919510354432582610,365,161,0.4410958904109589
919560026854189197,365,69,0.18904109589041096
919579979966705196,365,49,0.13424657534246576
919594426465509504,365,54,0.14794520547945206
919929123814267563,365,49,0.13424657534246576
920734863460425164,365,310,0.8493150684931506
920830686185067242,365,145,0.3972602739726027
921386665297426102,365,159,0.43561643835616437
921465023686052669,365,282,0.7726027397260274
922140368590046982,365,117,0.32054794520547947
922236823600766622,365,117,0.32054794520547947
922453021380974840,365,152,0.41643835616438357
923187417986001215,365,41,0.11232876712328767
924299077684350660,365,54,0.14794520547945206
924501560240370607,365,120,0.3287671232876712
924904317045916919,365,128,0.3506849315068493
924910597700499616,365,113,0.3095890410958904
925105158339077276,365,122,0.33424657534246577
925722812381259994,365,241,0.6602739726027397
926057143770486714,365,152,0.41643835616438357
926341057043792844,365,334,0.915068493150685
926355630717930060,365,324,0.8876712328767123
926467617876631214,365,223,0.6109589041095891
926511623762245360,365,79,0.21643835616438356
926636200156137211,365,122,0.33424657534246577
926740624909503771,365,211,0.5780821917808219
926751290763488662,365,235,0.6438356164383562
927088811781486623,365,29,0.07945205479452055
927299940589274953,365,211,0.5780821917808219
927406569305235413,365,36,0.09863013698630137
927502990804131142,365,170,0.4657534246575342
927604681960377103,365,28,0.07671232876712329
927664848482256765,365,249,0.6821917808219178
927825367843614642,365,351,0.9616438356164384
927920430786111193,365,177,0.4849315068493151
928060094648452535,365,107,0.29315068493150687
929315997729322048,365,358,0.9808219178082191
929476315067481218,365,325,0.8904109589041096
929600426483879714,365,118,0.3232876712328767
930319058114336316,365,97,0.26575342465753427
930867604942991225,365,267,0.7315068493150685
931050694548504201,365,286,0.7835616438356164
931080966816046131,365,213,0.5835616438356165
931541062888884181,365,293,0.8027397260273973
931628980694094424,365,180,0.4931506849315068
932323219108190418,365,180,0.4931506849315068
932341188700094052,365,24,0.06575342465753424
932377772688880148,365,283,0.7753424657534247
932530025864330666,365,339,0.9287671232876712
933043478838319339,365,148,0.4054794520547945
933060188478545805,365,179,0.4904109589041096
933193612272139280,365,58,0.1589041095890411
933439803371682687,365,125,0.3424657534246575
933671867452918515,365,96,0.26301369863013696
933912436919806984,365,248,0.6794520547945205
934456645398256970,365,346,0.947945205479452
934523332681476977,365,217,0.5945205479452055
934699431014975597,365,245,0.6712328767123288
935019977376374116,365,212,0.5808219178082191
935111920422896118,365,353,0.9671232876712329
935119989307352615,365,179,0.4904109589041096
935147530957063080,365,144,0.39452054794520547
935417703376808105,365,194,0.5315068493150685
935480596905669691,365,154,0.42191780821917807
935486043230676880,365,177,0.4849315068493151
935487824161566102,365,167,0.4575342465753425
936072971000282277,365,293,0.8027397260273973
936343456379405576,365,269,0.736986301369863
937319170724881699,365,165,0.4520547945205479
937422681201823205,365,350,0.958904109589041
937469990938373946,365,32,0.08767123287671233
937567432902597908,365,243,0.6657534246575343
937610037102570511,365,306,0.8383561643835616
938072647698899854,365,0,0.0
938131750761320209,365,285,0.7808219178082192
938143326219311822,365,118,0.3232876712328767
938249089305985887,365,22,0.06027397260273973
938259013083040171,365,163,0.4465753424657534
938259175240553344,365,24,0.06575342465753424
938310579447246850,365,251,0.6876712328767123
938318777772448534,365,155,0.4246575342465753
938713066229455692,365,120,0.3287671232876712
938963700856790265,365,248,0.6794520547945205
938980161030273634,365,170,0.4657534246575342
939137601852612499,365,173,0.473972602739726
939418152410410046,365,336,0.9205479452054794
939528430089956361,365,254,0.6958904109589041
940122923352824697,365,42,0.11506849315068493
940142651428634009,365,313,0.8575342465753425
940199017736750823,365,346,0.947945205479452
940253941048211897,365,110,0.3013698630136986
940457805073174051,365,346,0.947945205479452
940716162826618702,365,68,0.1863013698630137
941074552341541123,365,164,0.44931506849315067
941619876305459607,365,152,0.41643835616438357
941649651874264259,365,80,0.2191780821917808
941690682039506577,365,133,0.3643835616438356
941769468734169853,365,128,0.3506849315068493
941827238568476753,365,69,0.18904109589041096
941842732108097163,365,121,0.3315068493150685
941885505615305732,365,122,0.33424657534246577
941894329371283257,365,95,0.2602739726027397
941916641474916334,365,98,0.2684931506849315
941934634386267834,365,98,0.2684931506849315
942154028962873695,365,89,0.24383561643835616
942246111392560771,365,109,0.29863013698630136
942269733700371721,365,91,0.2493150684931507
942442757876966609,365,222,0.6082191780821918
942658912734003450,365,302,0.8273972602739726
943048898493055560,365,0,0.0
943471368141557845,365,202,0.5534246575342465
943663509873623074,365,194,0.5315068493150685
943698279298138268,365,129,0.35342465753424657
944059133338717467,365,228,0.6246575342465753
944490798474124575,365,137,0.37534246575342467
944611288876930064,365,333,0.9123287671232877
945369322707964400,365,77,0.21095890410958903
945614851153280599,365,162,0.4438356164383562
947048011837833983,365,170,0.4657534246575342
947419509809418322,365,302,0.8273972602739726
947649246755044693,365,161,0.4410958904109589
947663270415776250,365,151,0.4136986301369863
947716902043021118,365,364,0.9972602739726028
948699490811513277,365,269,0.736986301369863
948964955880487874,365,293,0.8027397260273973
949245601354578116,365,237,0.6493150684931507
949264396095831091,365,227,0.6219178082191781
949631536058547619,365,187,0.5123287671232877
949682337242838340,365,0,0.0
949691204442639809,365,0,0.0
949716634950306144,365,341,0.9342465753424658
949726301056818041,365,170,0.4657534246575342
949757633192959218,365,149,0.40821917808219177
950082507036212855,365,43,0.1178082191780822
950302295335454305,365,300,0.821917808219178
950392095299401891,365,163,0.4465753424657534
950467067435888249,365,81,0.2219178082191781
950496676845525960,365,308,0.8438356164383561
951346217354960765,365,106,0.29041095890410956
951891391169084223,365,98,0.2684931506849315
952363811281854258,365,213,0.5835616438356165
952883898392814488,365,163,0.4465753424657534
952915475563639947,365,175,0.4794520547945205
953279954843429758,365,253,0.6931506849315069
953324631039181935,365,182,0.4986301369863014
953352445543034028,365,295,0.8082191780821918
953357822482001617,365,205,0.5616438356164384
953365910316301756,365,198,0.5424657534246575
953621537965403626,365,150,0.410958904109589
954051610379112633,365,91,0.2493150684931507
954248929898514237,365,127,0.34794520547945207
954260602833884819,365,169,0.46301369863013697
954703110273312634,365,151,0.4136986301369863
955057142489706917,365,85,0.2328767123287671
955651692143927322,365,161,0.4410958904109589
955707490931741496,365,135,0.3698630136986301
956181997996763373,365,148,0.4054794520547945
956214865072227582,365,148,0.4054794520547945
956230092492974762,365,172,0.4712328767123288
956246144952957129,365,172,0.4712328767123288
956474227844181862,365,77,0.21095890410958903
957104285010490068,365,101,0.27671232876712326
957194059389080785,365,184,0.5041095890410959
957416316141090596,365,334,0.915068493150685
957558618360086515,365,18,0.049315068493150684
957592578065764874,365,210,0.5753424657534246
957749678163169834,365,114,0.31232876712328766
958026683550567813,365,178,0.4876712328767123
958283901045641760,365,290,0.7945205479452054
958606342494637048,365,54,0.14794520547945206
958717554146192971,365,303,0.8301369863013699
959076538307510008,365,0,0.0
959142524465128196,365,251,0.6876712328767123
959818104071857840,365,349,0.9561643835616438
959955553780429813,365,308,0.8438356164383561
960467772362222144,365,345,0.9452054794520548
960620701897590136,365,169,0.46301369863013697
960828314910328279,365,83,0.2273972602739726
960838114569160096,365,73,0.2
961488632640228604,365,157,0.4301369863013699
961610728171463900,365,160,0.4383561643835616
962122601834220406,365,86,0.2356164383561644
962185508111219929,365,269,0.736986301369863
962568433414314899,365,242,0.663013698630137
962691178282818866,365,169,0.46301369863013697
962702059998563738,365,61,0.16712328767123288
962708449640986686,365,0,0.0
962718071952453043,365,31,0.08493150684931507
962732119360762156,365,172,0.4712328767123288
963013428906194127,365,149,0.40821917808219177
963598835146454354,365,59,0.16164383561643836
963619029613526074,365,228,0.6246575342465753
963849439398375439,365,167,0.4575342465753425
964279052667151186,365,255,0.6986301369863014
964284523666895313,365,190,0.5205479452054794
964770122339310475,365,216,0.5917808219178082
964960032258089936,365,299,0.8191780821917808
965580501232906325,365,203,0.5561643835616439
965888993166389537,365,312,0.8547945205479452
966494641041889721,365,155,0.4246575342465753
966608829749158757,365,65,0.1780821917808219
966624362805243130,365,153,0.4191780821917808
967396108804077964,365,137,0.37534246575342467
967963390936448068,365,102,0.27945205479452057
968041139903058926,365,0,0.0
969342052845830337,365,162,0.4438356164383562
969756552427884797,365,273,0.7479452054794521
970038001303679609,365,269,0.736986301369863
970053352854140091,365,65,0.1780821917808219
970187675517732846,365,171,0.4684931506849315
970564271109436452,365,130,0.3561643835616438
970620699246677711,365,211,0.5780821917808219
970687143116076626,365,255,0.6986301369863014
970772628644159244,365,292,0.8
970907129656264590,365,311,0.852054794520548
971418647146605129,365,89,0.24383561643835616
972095119370840179,365,260,0.7123287671232876
972129153462784995,365,282,0.7726027397260274
972135945179475872,365,56,0.15342465753424658
972170771664699212,365,276,0.7561643835616438
972226062796077736,365,269,0.736986301369863
972249748780686255,365,281,0.7698630136986301
972339644743678158,365,140,0.3835616438356164
972493565911263504,365,56,0.15342465753424658
972698136742622739,365,281,0.7698630136986301
972765780713566585,365,35,0.0958904109589041
972802213929092230,365,242,0.663013698630137
972818636425730081,365,287,0.7863013698630137
972872970193918872,365,122,0.33424657534246577
972968553456394944,365,139,0.38082191780821917
973103245827455630,365,271,0.7424657534246575
973107916934742929,365,118,0.3232876712328767
973134984006728651,365,131,0.3589041095890411
973493508207497475,365,292,0.8
973586514600846144,365,136,0.3726027397260274
973619293263300611,365,141,0.3863013698630137
973638432912446498,365,115,0.3150684931506849
973649267917150744,365,157,0.4301369863013699
973668420841901834,365,32,0.08767123287671233
973788300822513012,365,140,0.3835616438356164
973853962042583754,365,215,0.589041095890411
973860991825138621,365,86,0.2356164383561644
974141813093389843,365,254,0.6958904109589041
974291017051442383,365,361,0.989041095890411
974539806123356513,365,319,0.873972602739726
