id,price,minimum_nights,calculated_host_listings_count,latitude,longitude,last_review_days_ago,reviews_per_month,is_superhost_proxy,avail_rate,room_type_enc,neighbourhood_enc,is_unsold
27176084,3021.0,5,1,25.03007,121.53148,125,1.4,0,0.6027397260273972,0,8,0
27449633,3893.0,1,7,25.05098,121.57505,99,1.81,1,0.6958904109589041,1,10,0
27450089,4650.0,1,7,25.05098,121.57505,227,0.55,1,0.6958904109589041,1,10,0
27450769,3292.0,1,7,25.05098,121.57505,127,0.12,1,0.6657534246575343,1,10,0
27450963,4159.0,1,7,25.05098,121.57505,147,0.36,1,0.7068493150684931,1,10,0
27466662,1323.0,30,4,25.06614,121.52173,131,0.72,1,0.547945205479452,0,0,0
27563523,420.0,180,6,25.02202,121.56291,1857,0.98,1,1.0,2,2,1
27617765,1829.0,2,16,25.04314,121.50503,137,1.57,1,0.8082191780821918,0,11,0
27668350,580.0,1,8,25.04501,121.51219,123,0.44,1,0.043835616438356165,3,1,0
27766000,645.0,1,24,25.04521,121.51231,297,0.36,1,0.043835616438356165,3,1,0
27766337,645.0,1,24,25.04645,121.51002,394,0.09,1,0.043835616438356165,3,1,0
27771760,1452.0,3,2,25.04406,121.5042,100,2.19,0,0.11232876712328767,0,11,0
27800610,4681.0,3,1,25.032815420799185,121.55941905041745,101,1.35,0,0.3150684931506849,0,2,0
27818462,2430.0,3,22,25.027194401206923,121.56239604743476,734,0.11,1,0.3013698630136986,0,2,0
27846788,3286.0,2,8,25.047,121.51796,276,1.26,1,0.8054794520547945,2,1,1
27866055,2024.0,28,1,25.03817,121.57756,128,0.47,0,0.6876712328767123,0,2,0
28039073,645.0,1,24,25.04489,121.51034,106,1.09,1,0.043835616438356165,3,1,0
28039885,2010.0,2,16,25.04296,121.55072,164,2.8,1,0.9780821917808219,0,8,0
28046611,2430.0,3,2,25.04288,121.50367,94,1.72,0,0.14794520547945206,0,11,0
28142373,1124.0,3,8,25.03991,121.50669,366,0.56,1,0.18904109589041096,0,11,0
28230980,2010.0,1,27,25.05526,121.52528,2154,0.5,1,0.0,1,0,0
28322575,2716.0,4,4,25.05087,121.54397,515,0.12,1,0.38904109589041097,0,0,0
28323286,1672.0,2,4,25.04698,121.55258,163,0.11,1,0.4383561643835616,0,10,0
28324203,1618.0,4,4,25.04569,121.55461,676,0.02,1,0.1863013698630137,2,10,0
28352185,3545.0,2,16,25.03001,121.55471,779,0.03,1,0.958904109589041,0,8,1
28366424,3667.0,32,2,25.04729,121.51536,149,3.65,0,0.057534246575342465,0,1,0
28384288,1662.0,2,9,25.04564,121.50871,108,2.7,1,0.7068493150684931,0,11,0
28445276,1900.0,1,5,25.05229,121.51463,1846,0.02,1,0.0,1,7,0
28445613,1900.0,1,5,25.05246,121.51483,982,0.03,1,0.0,1,7,0
28445909,1900.0,1,5,25.05304,121.51513,976,0.06,1,0.0,1,7,0
28446160,1900.0,1,5,25.05235,121.51516,1138,0.04,1,0.0,1,7,0
28446231,1900.0,1,5,25.0531,121.51311,976,0.04,1,0.0,1,7,0
28451387,1721.0,21,14,25.02289,121.52505,124,0.63,1,0.7917808219178082,0,1,0
28500779,2010.0,1,2,25.04689,121.51341,111,1.04,0,0.21095890410958903,1,1,0
28501419,2010.0,1,2,25.04689,121.51341,113,0.71,0,0.12876712328767123,1,1,0
28565895,1419.0,30,2,25.05727,121.55965,2192,0.07,0,0.9917808219178083,0,10,1
28583845,1929.0,4,17,25.05299,121.53386,114,1.35,1,0.1643835616438356,1,0,0
28593440,2010.0,30,77,25.02884,121.5223,9999,0.0,1,0.8301369863013699,2,8,1
28595038,647.0,30,77,25.03716,121.573,2601,0.01,1,0.736986301369863,2,2,1
28645855,2010.0,30,77,25.02775,121.5238,1936,0.02,1,0.5863013698630137,2,8,0
28649132,3118.0,2,5,25.03836,121.50534,98,1.94,1,0.30684931506849317,0,11,0
28650752,2454.0,2,4,25.0452,121.50609,113,2.33,1,0.27671232876712326,0,11,0
28660683,1807.0,21,14,25.02516,121.52318,111,0.43,1,0.7671232876712328,0,1,0
28697457,802.0,2,3,25.05165,121.56161,154,0.75,1,0.40821917808219177,2,10,0
28749013,1692.0,21,14,25.02317,121.52354,173,0.41,1,0.8410958904109589,0,1,0
28790125,5327.0,30,28,25.04283,121.548,109,0.98,1,0.3095890410958904,0,8,0
28991073,890.0,1,4,25.04621,121.51819,116,1.48,1,0.3835616438356164,1,1,0
28991240,1222.0,1,4,25.04424,121.51685,215,0.13,1,0.31232876712328766,1,1,0
28991272,1222.0,1,4,25.04559,121.51691,375,0.11,1,0.37534246575342467,1,1,0
28991443,1779.0,1,4,25.04423,121.5171,245,0.23,1,0.37534246575342467,1,1,0
29003767,2010.0,7,3,25.04716,121.51894,125,1.37,1,0.0027397260273972603,0,1,0
29019183,1786.0,2,8,25.04524,121.50649,129,0.3,1,0.136986301369863,0,11,0
29039632,1928.0,6,18,25.03147,121.55851,98,1.2,1,0.6,0,2,0
29083122,2010.0,7,1,25.05359,121.54524,128,0.49,0,0.0136986301369863,0,10,0
29095335,1774.0,2,9,25.04601,121.50854,112,2.98,1,0.6821917808219178,0,11,0
29190852,3621.0,1,5,25.04665,121.51472,168,2.23,1,0.7150684931506849,0,1,0
29191584,3271.0,7,5,25.08864,121.52338,150,1.34,1,0.3041095890410959,0,6,0
29242260,857.0,30,16,25.09259,121.52683,2235,0.09,1,0.9808219178082191,2,6,1
29275215,3247.0,2,4,25.04801,121.54551,118,1.68,1,0.8602739726027397,0,10,0
29325450,3090.0,30,1,25.080342861506104,121.55898928642272,147,0.46,0,0.6602739726027397,0,0,0
29347449,2395.0,20,11,25.04786,121.51446,2191,0.25,1,0.2465753424657534,0,1,0
29376773,2010.0,1,12,25.02841,121.55873,9999,0.0,1,0.28493150684931506,1,2,0
29377530,550.0,1,12,25.02801,121.55866,242,0.6,1,0.3232876712328767,1,2,0
29377699,2010.0,1,12,25.0298,121.55731,287,0.19,1,0.3232876712328767,1,8,0
29429545,2010.0,30,6,25.04315,121.50675,253,0.44,1,0.0136986301369863,2,11,0
29448053,2442.0,7,22,25.026138360457637,121.56227847958094,368,0.18,1,0.3424657534246575,0,2,0
29464958,2010.0,1,4,25.05562,121.52528,9999,0.0,1,0.0,1,0,0
29465094,2010.0,1,4,25.05562,121.52528,9999,0.0,1,0.0,1,0,0
29466291,2010.0,1,4,25.05562,121.52528,9999,0.0,1,0.0,1,0,0
29466557,2010.0,1,4,25.05562,121.52528,9999,0.0,1,0.0,1,0,0
29510736,2500.0,90,1,25.04182323580533,121.57212766671424,877,0.45,0,0.9561643835616438,2,2,1
29578611,850.0,32,6,25.03243,121.5589,99,1.87,1,0.7068493150684931,2,2,0
29641333,1168.0,3,17,25.04392,121.50673,128,2.69,1,0.19452054794520549,0,11,0
29645450,1466.0,1,19,25.044,121.55112,132,2.1,1,0.9506849315068493,0,8,0
29647183,2010.0,30,4,25.08019,121.56085,2191,0.09,1,0.1095890410958904,2,0,0
29695831,1629.0,2,6,25.04577,121.50278,132,2.06,1,0.8986301369863013,0,11,0
29772565,1290.0,3,11,25.0456,121.55341,102,0.56,1,0.3863013698630137,0,10,0
29834620,3395.0,1,7,25.05098,121.57505,144,0.67,1,0.726027397260274,1,10,0
29834725,3592.0,1,7,25.05098,121.57505,120,0.28,1,0.7150684931506849,1,10,0
29834748,2010.0,1,7,25.05098,121.57505,591,0.3,1,0.673972602739726,1,10,0
29857924,1388.0,3,15,25.00664,121.55875,2431,0.06,1,0.2465753424657534,0,9,0
29871898,1686.0,2,5,25.04738,121.50675,157,0.43,1,0.8849315068493151,0,11,0
29917320,1280.0,28,4,25.02981,121.54241,122,2.23,1,0.7890410958904109,2,8,0
29931374,2010.0,1,1,25.03878,121.57532,9999,0.0,0,0.0,0,2,0
29937883,1407.0,30,4,25.03207,121.54345,130,1.93,1,0.8301369863013699,2,8,0
29970232,530.0,30,77,25.00486,121.53748,9999,0.0,1,0.7452054794520548,2,9,1
29981990,4089.0,2,3,25.05213,121.51797,93,1.86,1,0.5315068493150685,0,7,0
30036552,2716.0,7,22,25.04237,121.54634,630,0.18,1,0.0958904109589041,0,8,0
30052352,3627.0,14,2,25.11688,121.52653,1188,0.04,0,0.8602739726027397,0,6,1
30057319,2010.0,30,31,25.03526,121.57502,393,0.43,1,0.0,2,2,0
30093962,1604.0,3,22,25.051695989032567,121.52229063160134,108,0.74,1,0.42191780821917807,0,0,0
30116094,2010.0,2,1,25.02998,121.52318,226,2.52,0,0.0,2,8,0
30120316,5279.0,5,3,25.05533,121.51254,729,0.09,1,0.7698630136986301,0,7,1
30121481,3512.0,5,3,25.05363,121.51435,100,1.62,1,0.7671232876712328,0,7,0
30133964,4116.0,7,3,25.05514,121.51272,9999,0.0,1,0.049315068493150684,0,7,0
30167163,2541.0,19,14,25.02297,121.5236,357,0.45,1,0.8876712328767123,0,1,1
30217644,993.0,2,37,25.04566,121.50498,128,1.6,1,0.36712328767123287,0,11,0
30298244,630.0,10,1,25.04832,121.52152,245,0.7,0,0.15616438356164383,2,0,0
30300464,2010.0,2,1,25.05255,121.61492,728,0.32,0,0.0,2,5,0
30309446,2440.0,2,4,25.04972,121.51729,106,2.2,1,0.8904109589041096,0,7,0
30365916,1923.0,4,47,25.04162,121.50498,142,1.4,1,0.19726027397260273,0,11,0
30386138,1123.0,2,4,25.04218,121.50709,119,2.28,1,0.25753424657534246,0,11,0
30519766,1229.0,3,16,25.04503,121.50676,110,0.84,1,0.336986301369863,0,11,0
30525204,4511.0,31,8,25.04151,121.55596,2487,0.05,1,0.9972602739726028,2,8,1
30684355,3286.0,2,8,25.04832,121.51603,239,0.97,1,0.7808219178082192,0,1,1
30718609,2010.0,5,3,25.0356,121.55905,176,0.78,1,0.5671232876712329,0,2,0
30723491,2511.0,5,3,25.03511,121.55914,188,0.63,1,0.5643835616438356,0,2,0
30732180,1279.0,2,4,25.04343,121.50358,109,1.06,1,0.09315068493150686,0,11,0
30750835,2010.0,3,6,25.04548,121.5067,504,1.11,1,0.0,0,11,0
30752287,2200.0,3,6,25.046098709106445,121.50554656982422,99,1.32,1,0.3013698630136986,0,11,0
30759308,694.0,20,3,25.0418,121.50673,174,0.8,1,0.8027397260273973,0,11,0
30773368,2065.0,3,7,25.04286,121.50488,138,2.15,1,0.34794520547945207,0,11,0
30775815,3583.0,1,3,25.04509,121.50586,131,1.12,1,0.547945205479452,0,11,0
30777780,1366.0,3,16,25.04506,121.5081,110,0.81,1,0.4246575342465753,0,11,0
30778756,1366.0,3,16,25.04512,121.50645,128,1.18,1,0.3698630136986301,0,11,0
30782085,1815.0,4,4,25.04091,121.50121,97,1.46,1,0.32602739726027397,0,11,0
30783481,1656.0,3,14,25.04889,121.50695,131,1.92,1,0.6246575342465753,0,7,0
30797346,2131.0,3,16,25.04436,121.50758,113,1.34,1,0.07671232876712329,0,11,0
30801102,3035.0,1,1,25.04733,121.50588,129,0.79,0,0.5835616438356165,0,11,0
30801892,3128.0,5,5,25.04182,121.50599,110,0.6,1,0.40821917808219177,0,11,0
30803593,1622.0,1,6,25.04148,121.50558,106,2.29,1,0.12054794520547946,2,11,0
30805091,1166.0,3,8,25.04032,121.50603,582,0.33,1,0.13150684931506848,0,11,0
30810390,1181.0,3,17,25.0441,121.5047,127,2.06,1,0.25205479452054796,0,11,0
30820468,1877.0,3,6,25.04665,121.51508,94,1.49,1,0.8027397260273973,0,1,0
30826101,1025.0,2,5,25.03227,121.55631,119,1.35,1,0.1589041095890411,0,8,0
30826397,971.0,2,5,25.03334,121.55439,108,1.07,1,0.16986301369863013,0,8,0
30826623,1378.0,2,5,25.03129,121.55665,146,0.71,1,0.13150684931506848,0,8,0
30829362,3774.0,4,2,25.03932,121.50567,113,1.37,0,0.6986301369863014,0,11,0
30844169,2010.0,59,1,25.04865,121.55431,2514,0.02,0,0.0,0,10,0
30848036,3718.0,3,11,25.03532,121.54492,2160,0.16,1,0.2465753424657534,0,8,0
30872439,1965.0,2,3,25.048177,121.525299,135,0.97,1,0.16164383561643836,0,0,0
30872998,2629.0,2,16,25.04392,121.50655,127,1.67,1,0.7890410958904109,0,11,0
30894549,2465.0,20,18,25.02958,121.55818,96,0.98,1,0.4410958904109589,0,2,0
30942845,1463.0,1,6,25.04166,121.50336,108,4.24,1,0.13150684931506848,2,11,0
30943684,4880.0,2,8,25.0462,121.50537,168,0.51,1,0.16986301369863013,0,11,0
30960936,2073.0,28,4,25.04349,121.52705,116,1.06,1,0.14246575342465753,0,1,0
31036502,5475.0,2,1,25.10182,121.5491,178,0.14,0,0.4328767123287671,0,6,0
31047362,1796.0,3,7,25.04156,121.50699,185,2.09,1,0.6876712328767123,0,11,0
31066666,1137.0,1,2,25.0435,121.50489,114,2.08,0,0.8054794520547945,2,11,0
31067050,1182.0,1,2,25.04384,121.50371,132,1.84,0,0.873972602739726,2,11,0
31069844,985.0,30,4,25.03039,121.54449,122,1.11,1,0.8191780821917808,2,8,0
31075878,2010.0,28,41,25.0226,121.52877,2320,0.01,1,0.0,2,8,0
31096568,2929.0,3,1,25.08355,121.55021,166,0.56,0,0.6054794520547945,0,0,0
31223107,1450.0,30,33,25.04263,121.58104,643,0.03,1,0.2273972602739726,0,2,0
31322531,4513.0,30,28,25.03146,121.5546,106,1.0,1,0.1178082191780822,0,8,0
31341976,1600.0,1,1,25.042043822880693,121.57893400552916,9999,0.0,0,0.915068493150685,0,2,1
31342736,1054.0,2,37,25.04437,121.50412,117,0.66,1,0.35342465753424657,0,11,0
31425654,2010.0,2,2,25.08785,121.52404,335,0.21,0,0.0027397260273972603,2,6,0
31472281,2601.0,3,3,25.03765,121.50592,164,0.85,1,0.21643835616438356,0,11,0
31481417,1774.0,2,4,25.04418,121.50472,106,1.49,1,0.2410958904109589,0,11,0
31548380,1975.0,4,18,25.0315,121.55852,108,0.92,1,0.09863013698630137,0,2,0
31548460,630.0,31,8,25.03714,121.57676,294,0.23,1,0.5013698630136987,2,2,0
31574896,527.0,31,8,25.03755,121.57784,135,0.37,1,0.42191780821917807,2,2,0
31587203,1887.0,5,4,25.09869,121.52591,142,1.12,1,0.6109589041095891,0,6,0
31588389,3958.0,4,2,25.03774,121.5063,114,1.19,0,0.8136986301369863,0,11,0
31603370,2766.0,30,1,25.08012,121.55338,380,0.48,0,0.8027397260273973,0,0,1
31651235,546.0,1,24,25.04664,121.51204,107,3.71,1,0.0273972602739726,3,1,0
31654997,2846.0,1,13,25.05275,121.51092,513,0.03,1,0.6054794520547945,1,7,0
31655065,4656.0,1,13,25.05275,121.51092,9999,0.0,1,0.6520547945205479,1,7,0
31655072,4080.0,1,13,25.05275,121.51092,934,0.02,1,0.6602739726027397,1,7,0
31655077,4318.0,1,13,25.05275,121.51092,1019,0.1,1,0.673972602739726,1,7,0
31663551,2010.0,1,27,25.05543,121.52497,2179,0.14,1,0.0,1,0,0
31689279,5486.0,3,1,24.98343,121.57907,142,0.33,0,0.4657534246575342,0,9,0
31772683,2010.0,28,41,25.02594,121.52883,9999,0.0,1,0.0,2,8,0
31814262,2688.0,1,5,25.09122,121.5246,108,0.49,1,0.6383561643835617,0,6,0
31814285,1786.0,1,5,25.09122,121.5246,140,2.24,1,0.9013698630136986,0,6,0
31940964,663.0,25,1,25.05298,121.51949,2469,0.04,0,0.2410958904109589,2,7,0
31948870,2010.0,1,27,25.0528,121.52611,2155,0.13,1,0.0,1,0,0
31962209,750.0,150,33,25.02682,121.54729,9999,0.0,1,0.9972602739726028,2,8,1
31997428,2010.0,28,41,25.02399,121.52907,2344,0.01,1,0.0,2,8,0
32041209,556.0,1,1,25.086,121.59879,2159,0.46,0,0.5178082191780822,2,3,0
32153749,2425.0,2,9,25.04037,121.50713,105,3.21,1,0.6767123287671233,0,11,0
32197474,4769.0,3,1,25.11034,121.51914,283,0.38,0,0.23835616438356164,0,4,0
32243987,1858.0,3,1,25.0227,121.54616,121,2.49,0,0.1506849315068493,2,8,0
32283138,286.0,30,16,25.08834,121.52496,471,0.08,1,0.9863013698630136,3,6,1
32302715,2010.0,3,1,25.05191,121.5175,122,1.24,0,0.005479452054794521,2,7,0
32341732,2010.0,6,18,25.03155,121.55805,115,0.92,1,0.0,0,2,0
32457413,550.0,28,2,25.03295,121.55689,9999,0.0,0,0.9945205479452055,2,8,1
32462591,1350.0,30,2,25.02493,121.53968,1578,0.2,0,1.0,2,8,1
32509143,1436.0,2,16,25.04399,121.54388,185,1.75,1,0.9287671232876712,0,8,0
32577066,2842.0,2,16,25.02014,121.55756,124,0.73,1,0.958904109589041,0,2,0
32651464,1061.0,30,81,25.01359,121.53383,323,0.14,1,0.4136986301369863,2,1,0
32660141,2010.0,30,8,25.08729,121.52318,2011,0.5,1,0.0,0,6,0
32661173,2010.0,30,8,25.08787,121.52379,9999,0.0,1,0.0,2,6,0
32727202,970.0,32,6,25.03116,121.56178,1164,0.13,1,0.7041095890410959,2,2,1
32769562,1638.0,4,4,25.04657,121.50471,116,1.48,1,0.13150684931506848,0,11,0
32795696,1495.0,1,4,25.04407,121.50296,302,0.22,1,0.8657534246575342,1,11,0
32795795,646.0,1,4,25.04407,121.50296,146,0.05,1,0.9342465753424658,1,11,1
32795935,671.0,1,4,25.04407,121.50296,117,0.26,1,0.9863013698630136,1,11,0
32796134,1948.0,1,4,25.04407,121.50296,163,0.27,1,0.9753424657534246,1,11,0
32821959,2010.0,1,3,25.05402,121.53897,246,0.53,1,1.0,1,0,0
32822019,1226.0,1,3,25.05402,121.53897,646,0.12,1,0.8027397260273973,1,0,1
32822052,2010.0,1,3,25.05402,121.53897,245,0.19,1,0.9917808219178083,1,0,1
32848222,2010.0,30,5,25.07854,121.54705,355,0.66,1,0.8547945205479452,2,0,1
32969621,2010.0,150,41,25.02605,121.52884,494,0.03,1,0.33424657534246577,2,8,0
33002482,2010.0,2,6,25.04696,121.50621,136,0.74,1,0.3780821917808219,2,11,0
33063738,2010.0,2,6,25.04621,121.50552,122,0.87,1,0.3589041095890411,2,11,0
33063759,1572.0,2,6,25.04621,121.50552,552,0.42,1,0.4054794520547945,2,11,0
33081068,2010.0,30,77,25.03015,121.52142,9999,0.0,1,0.7452054794520548,2,1,1
33109150,1200.0,2,6,25.04604,121.50563,169,0.7,1,0.3863013698630137,0,11,0
33121758,2329.0,4,1,25.06078,121.5267,122,1.16,0,0.12876712328767123,0,0,0
33132555,1064.0,3,17,25.0423,121.50632,110,2.52,1,0.2876712328767123,0,11,0
33133564,1903.0,4,17,25.05256,121.54272,113,1.05,1,0.136986301369863,2,0,0
33177268,3393.0,7,7,25.02536,121.5396,107,1.65,1,0.6410958904109589,0,8,0
33232203,1517.0,30,2,25.059228897094727,121.5318374633789,755,0.08,0,0.2465753424657534,2,0,0
33238225,1051.0,2,4,25.04575,121.50762,107,2.42,1,0.26575342465753427,0,11,0
33253029,4685.0,1,11,25.0329,121.5501,93,1.23,1,0.9232876712328767,0,8,0
33253254,2310.0,31,1,25.026,121.52296,126,0.71,0,0.4794520547945205,0,1,0
33322475,1592.0,1,13,25.05389,121.51005,524,0.06,1,0.7315068493150685,1,7,1
33322540,1447.0,1,13,25.05341,121.51164,146,0.71,1,0.7287671232876712,3,7,0
33322577,1321.0,1,13,25.05379,121.50972,441,0.15,1,0.7424657534246575,1,7,1
33325593,695.0,31,2,25.02637,121.54151,1024,0.14,0,0.7753424657534247,2,8,1
33474988,2010.0,30,77,25.03025,121.51972,508,0.03,1,0.8328767123287671,2,1,1
33536980,2470.0,30,28,25.04193,121.57606,114,1.0,1,0.4,0,2,0
33624785,1050.0,150,33,25.0268356692994,121.5456568515397,9999,0.0,1,0.6602739726027397,3,8,0
33666617,2010.0,250,33,25.02347,121.54424,9999,0.0,1,0.07945205479452055,2,8,0
33698861,1078.0,31,11,25.02511,121.52981,334,0.09,1,0.4273972602739726,0,8,0
33721411,2202.0,20,22,25.03112,121.5623,1448,0.02,1,0.2273972602739726,0,2,0
33733132,1158.0,2,6,25.04499,121.50648,611,0.35,1,0.38904109589041097,2,11,0
33762326,3091.0,14,5,25.10441,121.52862,130,0.72,1,0.29041095890410956,0,6,0
33840458,2941.0,2,16,25.04363,121.54207,172,1.1,1,0.9452054794520548,0,8,0
33947510,2229.0,2,16,25.04378,121.50641,170,1.81,1,0.8164383561643835,0,11,0
33951132,2010.0,30,77,25.02846,121.52233,9999,0.0,1,0.5863013698630137,2,8,0
34045581,1400.0,3,4,25.04385,121.50735,94,1.83,1,0.13150684931506848,0,11,0
34069448,4828.0,4,4,25.030846142235447,121.5642799183274,109,0.36,1,0.5945205479452055,0,2,0
34083082,5000.0,2,8,25.04863,121.5167,657,0.82,1,0.0,2,1,0
34085448,5122.0,3,2,25.04171,121.50524,115,1.92,0,0.7561643835616438,0,11,0
34128413,1573.0,30,26,25.04425254694734,121.5447108622396,170,0.71,1,0.057534246575342465,0,8,0
34159694,1086.0,31,10,25.04293,121.50319,2116,0.63,1,0.7397260273972602,0,11,1
34160586,1942.0,30,26,25.04291,121.54328,140,0.66,1,0.18082191780821918,0,8,0
34161395,1038.0,31,10,25.04392,121.50521,2103,0.62,1,0.7397260273972602,0,11,1
34161813,2272.0,31,10,25.04279,121.50526,2124,0.09,1,0.7397260273972602,0,11,1
34162211,1016.0,31,10,25.04421,121.5033,2138,0.33,1,0.7397260273972602,0,11,1
34162410,1023.0,31,10,25.04283,121.50359,2123,0.51,1,0.7397260273972602,0,11,1
34162658,2295.0,31,10,25.04301,121.50324,2162,0.29,1,0.7397260273972602,0,11,1
34242609,389.0,30,1,24.99153,121.5683,877,0.1,0,0.7452054794520548,3,9,1
34244190,1954.0,3,7,25.043088912963867,121.50526428222656,149,1.74,1,0.3315068493150685,0,11,0
34244447,2627.0,3,1,25.058348005602348,121.52383767947455,107,1.57,0,0.4958904109589041,0,0,0
34248422,1502.0,2,1,25.06825,121.52619,283,0.24,0,0.726027397260274,2,0,0
34381521,5270.0,2,16,25.04432,121.54761,114,1.93,1,0.8986301369863013,0,8,0
34402355,4672.0,31,1,25.13555,121.50292,244,0.29,0,0.8794520547945206,0,4,0
34408209,2292.0,7,3,25.01942,121.55659,123,0.97,1,0.7808219178082192,0,8,0
34498530,1943.0,2,5,25.04539,121.50464,129,0.27,1,0.27945205479452057,0,11,0
34546616,3003.0,1,5,25.05052,121.52371,833,0.05,1,0.20273972602739726,1,0,0
34546782,4134.0,1,5,25.05052,121.52371,1466,0.04,1,0.13424657534246576,1,0,0
34581872,2010.0,30,5,25.07904,121.56043,9999,0.0,1,0.07123287671232877,0,0,0
34584520,2010.0,30,5,25.05002,121.51799,9999,0.0,1,0.07123287671232877,2,7,0
34585766,2010.0,30,5,25.08052,121.56028,9999,0.0,1,0.14794520547945206,2,0,0
34587256,2010.0,30,5,25.063276,121.52726,9999,0.0,1,0.07123287671232877,0,0,0
34631751,977.0,30,6,25.0959,121.524,207,0.74,1,0.6273972602739726,2,6,0
34656239,2066.0,365,3,25.05106,121.52377,671,0.44,1,0.15616438356164383,0,0,0
34704789,5300.0,5,7,25.024282875805547,121.54369032422014,113,2.8,1,0.4712328767123288,0,8,0
34706008,3500.0,10,8,25.03036,121.55859,9999,0.0,1,0.057534246575342465,0,2,0
34708387,2010.0,1,27,25.05334,121.52494,2329,0.01,1,0.0,1,0,0
34742616,1042.0,1,1,25.03349,121.5444,113,0.9,0,0.005479452054794521,2,8,0
34759982,1444.0,3,4,25.05263,121.5542,109,1.11,1,0.10684931506849316,0,10,0
34829989,2672.0,2,37,25.080344,121.522468,108,1.36,1,0.4054794520547945,0,6,0
34897346,2365.0,2,4,25.04344,121.50628,106,1.7,1,0.2465753424657534,0,11,0
34911537,2010.0,30,77,25.03199,121.51956,9999,0.0,1,0.7452054794520548,2,1,1
34916199,4462.0,1,3,25.04178,121.54764,1224,0.16,1,0.0,1,8,0
34917187,3952.0,1,3,25.04178,121.54764,1235,0.07,1,0.0,1,8,0
35082474,4765.0,7,2,25.03784,121.53756,103,0.56,0,0.589041095890411,0,8,0
35131035,4086.0,2,4,25.03222965379469,121.55932731206538,101,1.31,1,0.3232876712328767,0,2,0
35151208,2010.0,1,8,25.04517,121.51088,973,0.09,1,0.4876712328767123,2,1,0
35206331,2941.0,2,16,25.04382,121.56386,300,1.25,1,0.9342465753424658,0,2,0
35211573,1127.0,2,4,25.04881,121.54585,108,1.01,1,0.3178082191780822,0,10,0
35354880,550.0,30,77,25.0412,121.52008,9999,0.0,1,0.663013698630137,2,1,0
35435235,1224.0,1,6,25.04331,121.50415,107,1.36,1,0.1506849315068493,0,11,0
35456258,1200.0,2,9,25.03828,121.50242,97,1.72,1,0.4520547945205479,0,11,0
35474740,1000.0,30,2,25.0594425201416,121.53157043457033,9999,0.0,0,0.24383561643835616,2,0,0
35523563,638.0,1,2,25.04701,121.51099,126,0.14,0,0.0410958904109589,3,1,0
35527272,2372.0,14,4,25.02958,121.55843,153,0.98,1,0.28493150684931506,0,2,0
35583592,960.0,2,9,25.03854,121.50414,121,1.63,1,0.536986301369863,0,11,0
35584078,1177.0,2,9,25.04014,121.50245,106,1.7,1,0.4767123287671233,0,11,0
35585028,5443.0,30,31,25.03447,121.57486,911,0.41,1,0.2465753424657534,0,2,0
35608644,754.0,10,9,25.03806,121.50357,92,1.28,1,0.5506849315068493,0,11,0
35642455,4124.0,1,13,25.05152,121.51436,104,1.38,1,0.8191780821917808,0,7,0
35651065,1608.0,30,1,25.00174,121.55679,9999,0.0,0,0.26301369863013696,0,9,0
35776223,2079.0,2,1,25.0565,121.52997,145,0.86,0,0.37534246575342467,0,0,0
35810811,2750.0,4,11,25.04274,121.50735,200,0.71,1,0.7726027397260274,0,11,0
35812961,2339.0,4,11,25.04388,121.50706,152,0.55,1,0.6684931506849315,0,11,0
35813632,1839.0,4,11,25.04245,121.50743,137,1.23,1,0.8191780821917808,0,11,0
35819282,2319.0,4,11,25.04474,121.5087,584,0.39,1,0.7150684931506849,0,11,1
35820687,1892.0,4,11,25.0431,121.50678,108,0.3,1,0.684931506849315,0,11,0
35821024,1517.0,4,11,25.042266196232298,121.50763911057112,451,0.29,1,0.8,0,11,1
35822363,1401.0,7,11,25.04159,121.50765,184,0.64,1,0.6547945205479452,0,11,0
35826042,2090.0,4,11,25.04271,121.50741,242,0.59,1,0.7013698630136986,0,11,1
35851528,2010.0,30,20,25.02527,121.53909,2337,0.01,1,0.0,2,8,0
35851865,2010.0,30,20,25.02527,121.53909,134,0.14,1,0.0,2,8,0
35858437,1172.0,3,8,25.04223,121.50806,160,0.5,1,0.16712328767123288,0,11,0
35886933,1045.0,12,4,25.043596402016828,121.5645802078487,121,0.49,1,0.20273972602739726,0,2,0
35920557,2010.0,30,26,25.04477,121.54417,154,0.96,1,0.0,0,8,0
35923505,1436.0,4,3,25.02675,121.4981,209,0.26,1,0.40821917808219177,0,11,0
35961815,1660.0,30,26,25.04319,121.54253,129,0.97,1,0.136986301369863,0,8,0
35978172,1364.0,2,4,25.03938,121.50598,94,2.2,1,0.27671232876712326,0,11,0
36115221,2010.0,365,15,25.023231506347656,121.52854919433594,9999,0.0,1,0.24383561643835616,2,8,0
36242960,4290.0,6,1,25.033285,121.529968,150,0.47,0,0.8465753424657534,0,8,0
36266781,2850.0,3,16,25.04681,121.50816,2126,0.26,1,0.32602739726027397,0,11,0
36330554,1378.0,2,5,25.02977,121.55436,108,0.78,1,0.14794520547945206,0,8,0
36360947,1905.0,3,2,25.04239,121.50445,104,1.93,0,0.18082191780821918,0,11,0
36391069,2010.0,28,4,25.02398,121.54617,713,0.05,1,0.021917808219178082,2,8,0
36405754,1219.0,30,4,25.08964,121.52477,147,1.93,1,0.6493150684931507,2,6,0
36579371,3692.0,30,65,25.04285,121.56959,184,0.74,1,0.3917808219178082,0,2,0
