id,review_recency_ratio,review_decay,review_density_ratio,is_unsold
9051375,0.0761904761904762,0.027663465935070873,1.0684079311097363,0
9053364,0.06086956521739131,0.03772290809327846,0.9348569397210192,0
9054031,0.04950495049504951,0.05326931870141747,0.6677549569435851,0
9121994,0.0,0.39163237311385457,0.0,0
9144261,0.013192612137203167,0.038866026520347506,0.6677549569435851,0
9202653,0.037037037037037035,0.03589391860996799,0.4006529741661511,0
9292277,0.0,0.17123914037494284,0.0,0
9372986,0.06796116504854369,0.03680841335162323,0.9348569397210192,0
9413296,0.07389162561576355,0.03429355281207133,2.0032648708307557,0
9419095,0.0,0.18632830361225422,0.0,0
9438346,0.040268456375838924,0.03155006858710562,1.6026118966646044,0
9457310,0.0,0.5553269318701417,0.0,0
9466812,0.06629834254143646,0.027434842249657063,1.6026118966646044,0
9468976,0.02464788732394366,0.02194787379972565,0.9348569397210192,0
9471108,0.0,0.08367626886145405,0.0,0
9622276,0.0,1.0,0.0,0
9669477,0.0,0.2636031092821216,0.0,0
9788632,0.0,0.102880658436214,0.0,0
9852663,0.04519774011299435,0.023090992226794695,2.1368158622194726,0
9868533,0.0,0.47005029721079106,0.0,0
9950852,0.03968253968253968,0.0283493369913123,1.3355099138871702,0
9988638,0.0,0.1342021033379058,0.0,0
10047044,0.04054054054054054,0.060128029263831734,0.4006529741661511,0
10150463,0.13793103448275862,0.02194787379972565,1.6026118966646044,0
10150804,0.14285714285714285,0.026748971193415638,0.6677549569435851,0
10151418,0.037037037037037035,0.035208047553726564,0.5342039655548682,0
10167061,0.024390243902439025,0.05509830818472794,0.13355099138871704,0
10196520,0.006535947712418301,0.04983996342021033,0.13355099138871704,0
10232580,0.0,1.0,0.0,1
10254998,0.0,0.5445816186556928,0.0,1
10296809,0.014184397163120567,0.046410608139003204,0.2671019827774341,0
10301726,0.016194331983805668,0.03909465020576132,0.5342039655548682,0
10448762,0.019762845849802372,0.03955189757658893,0.6677549569435851,0
10463842,0.01098901098901099,0.021719250114311844,0.2671019827774341,0
10483990,0.0,0.7501143118427069,0.0,1
10530378,0.0,0.2496570644718793,0.0,0
10554878,0.0,0.2194787379972565,0.0,0
10558422,0.0,0.14517604023776864,0.0,0
10559106,0.0,0.8305898491083676,0.0,0
10560003,0.042105263157894736,0.03063557384545039,1.6026118966646044,0
10576868,0.0,1.0,0.0,0
10578817,0.0,0.4846822130772748,0.0,1
10579389,0.15384615384615385,0.026977594878829447,0.8013059483323022,0
10596335,0.0,1.0,0.0,0
10619369,0.03767123287671233,0.03383630544124371,1.4690609052758874,0
10619401,0.0,0.1671239140374943,0.0,0
10619884,0.36363636363636365,0.04458161865569273,0.5342039655548682,0
10620143,0.2222222222222222,0.05281207133058985,0.2671019827774341,0
10620342,0.3,0.05075445816186557,0.4006529741661511,0
10650328,0.1382636655948553,0.027434842249657063,5.0,0
10689015,0.0502283105022831,0.029263831732967534,1.4690609052758874,0
10740773,0.03550295857988166,0.031092821216278006,0.8013059483323022,0
10742557,0.0,0.7078189300411523,0.0,1
10753725,0.020833333333333332,0.07773205304069501,0.13355099138871704,0
10755410,0.0,0.1655235482395976,0.0,0
10755679,0.0,0.09716506630086877,0.0,0
10758473,0.0,0.5631001371742113,0.0,1
10844845,0.0,0.7197073616826704,0.0,1
10845204,0.0,0.595564700502972,0.0,1
10845460,0.0,1.0,0.0,1
10846244,0.0,0.5628715134887975,0.0,1
